编号,名字,阶段,属性,形态分类,形态,是否有异色,图片文件名,本地URL,来源图片URL,详情页URL
NO.018,雪绒鸟（春天的样子）,Ⅰ阶,翼,地区形态,地区形态,否,NO018_雪绒鸟（春天的样子）.png,/icons/NO018_%E9%9B%AA%E7%BB%92%E9%B8%9F%EF%BC%88%E6%98%A5%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/4/49/0cf1n3w3u7u2s4tscjcyrybihteudot.png,https://wiki.biligame.com/rocom/%E9%9B%AA%E7%BB%92%E9%B8%9F%EF%BC%88%E6%98%A5%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.018,雪绒鸟（夏天的样子）,Ⅰ阶,翼,地区形态,地区形态,否,NO018_雪绒鸟（夏天的样子）.png,/icons/NO018_%E9%9B%AA%E7%BB%92%E9%B8%9F%EF%BC%88%E5%A4%8F%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/c/cb/2za5mbxfw4ix6fwzeq541zscqathivh.png,https://wiki.biligame.com/rocom/%E9%9B%AA%E7%BB%92%E9%B8%9F%EF%BC%88%E5%A4%8F%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.018,雪绒鸟（秋天的样子）,Ⅰ阶,翼,地区形态,地区形态,否,NO018_雪绒鸟（秋天的样子）.png,/icons/NO018_%E9%9B%AA%E7%BB%92%E9%B8%9F%EF%BC%88%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/8/83/p8qv6jiitsz1yuiqm99r5t7tsy14248.png,https://wiki.biligame.com/rocom/%E9%9B%AA%E7%BB%92%E9%B8%9F%EF%BC%88%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.019,冬羽雀（春天的样子）,Ⅱ阶,翼,地区形态,地区形态,否,NO019_冬羽雀（春天的样子）.png,/icons/NO019_%E5%86%AC%E7%BE%BD%E9%9B%80%EF%BC%88%E6%98%A5%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/c/c6/afxxd61vfdof1j2qhqt6wqhqri3bc65.png,https://wiki.biligame.com/rocom/%E5%86%AC%E7%BE%BD%E9%9B%80%EF%BC%88%E6%98%A5%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.019,冬羽雀（夏天的样子）,Ⅱ阶,翼,地区形态,地区形态,否,NO019_冬羽雀（夏天的样子）.png,/icons/NO019_%E5%86%AC%E7%BE%BD%E9%9B%80%EF%BC%88%E5%A4%8F%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/3/31/3baz2hoo3jex6uemnb28s6ixv7jly0t.png,https://wiki.biligame.com/rocom/%E5%86%AC%E7%BE%BD%E9%9B%80%EF%BC%88%E5%A4%8F%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.019,冬羽雀（秋天的样子）,Ⅱ阶,翼,地区形态,地区形态,否,NO019_冬羽雀（秋天的样子）.png,/icons/NO019_%E5%86%AC%E7%BE%BD%E9%9B%80%EF%BC%88%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/d/d9/m67xz7bn1281f9do31ku5mfoz1azsy3.png,https://wiki.biligame.com/rocom/%E5%86%AC%E7%BE%BD%E9%9B%80%EF%BC%88%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.020,岚鸟（春天的样子）,最终形态,翼,地区形态,地区形态,否,NO020_岚鸟（春天的样子）.png,/icons/NO020_%E5%B2%9A%E9%B8%9F%EF%BC%88%E6%98%A5%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/8/8c/ddrlezesktm4eccjnz2289nvce5n7g3.png,https://wiki.biligame.com/rocom/%E5%B2%9A%E9%B8%9F%EF%BC%88%E6%98%A5%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.020,岚鸟（夏天的样子）,最终形态,翼,地区形态,地区形态,否,NO020_岚鸟（夏天的样子）.png,/icons/NO020_%E5%B2%9A%E9%B8%9F%EF%BC%88%E5%A4%8F%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/7/7b/aqr0u8eiajno6zwl4j8o3nmi9z6vmyv.png,https://wiki.biligame.com/rocom/%E5%B2%9A%E9%B8%9F%EF%BC%88%E5%A4%8F%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.020,岚鸟（秋天的样子）,最终形态,翼,地区形态,地区形态,否,NO020_岚鸟（秋天的样子）.png,/icons/NO020_%E5%B2%9A%E9%B8%9F%EF%BC%88%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/a/a1/gyd3tqovbtxam8gyra1wony6whttkv9.png,https://wiki.biligame.com/rocom/%E5%B2%9A%E9%B8%9F%EF%BC%88%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.024,石肤蜥（球球尾巴的样子）,Ⅰ阶,地,地区形态,地区形态,否,NO024_石肤蜥（球球尾巴的样子）.png,/icons/NO024_%E7%9F%B3%E8%82%A4%E8%9C%A5%EF%BC%88%E7%90%83%E7%90%83%E5%B0%BE%E5%B7%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/0d/26e4sxceqbbtj6jaa03zttips3weal4.png,https://wiki.biligame.com/rocom/%E7%9F%B3%E8%82%A4%E8%9C%A5%EF%BC%88%E7%90%83%E7%90%83%E5%B0%BE%E5%B7%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.025,石刺蜥（球球尾巴的样子）,Ⅱ阶,地,地区形态,地区形态,否,NO025_石刺蜥（球球尾巴的样子）.png,/icons/NO025_%E7%9F%B3%E5%88%BA%E8%9C%A5%EF%BC%88%E7%90%83%E7%90%83%E5%B0%BE%E5%B7%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/8/87/cnrop13tuprzaltkldd3817f9gfjw28.png,https://wiki.biligame.com/rocom/%E7%9F%B3%E5%88%BA%E8%9C%A5%EF%BC%88%E7%90%83%E7%90%83%E5%B0%BE%E5%B7%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.026,石冠王蜥（球球尾巴的样子）,最终形态,地,地区形态,地区形态,否,NO026_石冠王蜥（球球尾巴的样子）.png,/icons/NO026_%E7%9F%B3%E5%86%A0%E7%8E%8B%E8%9C%A5%EF%BC%88%E7%90%83%E7%90%83%E5%B0%BE%E5%B7%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/9/9b/exwxjbz0qds6dvsq8d7jj46q9sdmyux.png,https://wiki.biligame.com/rocom/%E7%9F%B3%E5%86%A0%E7%8E%8B%E8%9C%A5%EF%BC%88%E7%90%83%E7%90%83%E5%B0%BE%E5%B7%B4%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.034,化蝶（幽冥眼的样子）,最终形态,"虫, 萌",地区形态,地区形态,否,NO034_化蝶（幽冥眼的样子）.png,/icons/NO034_%E5%8C%96%E8%9D%B6%EF%BC%88%E5%B9%BD%E5%86%A5%E7%9C%BC%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/3/37/dquw6g29yuypnwprhvouq6yue9fkvw2.png,https://wiki.biligame.com/rocom/%E5%8C%96%E8%9D%B6%EF%BC%88%E5%B9%BD%E5%86%A5%E7%9C%BC%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.034,化蝶（喵喵的样子）,最终形态,"虫, 萌",地区形态,地区形态,否,NO034_化蝶（喵喵的样子）.png,/icons/NO034_%E5%8C%96%E8%9D%B6%EF%BC%88%E5%96%B5%E5%96%B5%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/b/bc/akfg87vt0fsk5792mxpn079onvax2bw.png,https://wiki.biligame.com/rocom/%E5%8C%96%E8%9D%B6%EF%BC%88%E5%96%B5%E5%96%B5%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.034,化蝶（奇丽花的样子）,最终形态,"虫, 萌",地区形态,地区形态,否,NO034_化蝶（奇丽花的样子）.png,/icons/NO034_%E5%8C%96%E8%9D%B6%EF%BC%88%E5%A5%87%E4%B8%BD%E8%8A%B1%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/01/i102dqlqoqyiv1hoappms4prudfnx7i.png,https://wiki.biligame.com/rocom/%E5%8C%96%E8%9D%B6%EF%BC%88%E5%A5%87%E4%B8%BD%E8%8A%B1%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.040,晶石蜗（莲花刚玉的样子）,最终形态,"光, 地",地区形态,地区形态,否,NO040_晶石蜗（莲花刚玉的样子）.png,/icons/NO040_%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E8%8E%B2%E8%8A%B1%E5%88%9A%E7%8E%89%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/3/34/hsgpczmg6133ymnyo8el4g4nylfmhrx.png,https://wiki.biligame.com/rocom/%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E8%8E%B2%E8%8A%B1%E5%88%9A%E7%8E%89%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.040,晶石蜗（星彩榴石的样子）,最终形态,"光, 地",地区形态,地区形态,否,NO040_晶石蜗（星彩榴石的样子）.png,/icons/NO040_%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E6%98%9F%E5%BD%A9%E6%A6%B4%E7%9F%B3%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/f/f2/g2azc3v4bx59fpph1k35rctwlyp21ha.png,https://wiki.biligame.com/rocom/%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E6%98%9F%E5%BD%A9%E6%A6%B4%E7%9F%B3%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.040,晶石蜗（火山琉璃的样子）,最终形态,"光, 地",地区形态,地区形态,否,NO040_晶石蜗（火山琉璃的样子）.png,/icons/NO040_%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E7%81%AB%E5%B1%B1%E7%90%89%E7%92%83%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/2/2c/ourzhfziethzzrj1p9oktg8dmrimyj2.png,https://wiki.biligame.com/rocom/%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E7%81%AB%E5%B1%B1%E7%90%89%E7%92%83%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.040,晶石蜗（蓝锥矿的样子）,最终形态,"光, 地",地区形态,地区形态,否,NO040_晶石蜗（蓝锥矿的样子）.png,/icons/NO040_%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E8%93%9D%E9%94%A5%E7%9F%BF%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/c/cd/cyb7y777hcse9e1qe3qv9j11ed11s7i.png,https://wiki.biligame.com/rocom/%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E8%93%9D%E9%94%A5%E7%9F%BF%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.040,晶石蜗（烧蓝黄金的样子）,最终形态,"光, 地",地区形态,地区形态,否,NO040_晶石蜗（烧蓝黄金的样子）.png,/icons/NO040_%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E7%83%A7%E8%93%9D%E9%BB%84%E9%87%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/5/57/3oyv4lut7bhzug4lyjvrgmswvs1tq3r.png,https://wiki.biligame.com/rocom/%E6%99%B6%E7%9F%B3%E8%9C%97%EF%BC%88%E7%83%A7%E8%93%9D%E9%BB%84%E9%87%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.044,丢丢（沙地附近的样子）,Ⅰ阶,"草, 地",地区形态,地区形态,否,NO044_丢丢（沙地附近的样子）.png,/icons/NO044_%E4%B8%A2%E4%B8%A2%EF%BC%88%E6%B2%99%E5%9C%B0%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/2/27/fpekmwg71361gsh3ihs6hhznq4al7hx.png,https://wiki.biligame.com/rocom/%E4%B8%A2%E4%B8%A2%EF%BC%88%E6%B2%99%E5%9C%B0%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.044,丢丢（雪山附近的样子）,Ⅰ阶,"草, 冰",地区形态,地区形态,否,NO044_丢丢（雪山附近的样子）.png,/icons/NO044_%E4%B8%A2%E4%B8%A2%EF%BC%88%E9%9B%AA%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/3/3d/pjkgffd8z2wbmfnt3fc31oriz8d6ze1.png,https://wiki.biligame.com/rocom/%E4%B8%A2%E4%B8%A2%EF%BC%88%E9%9B%AA%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.044,丢丢（火山附近的样子）,Ⅰ阶,"草, 火",地区形态,地区形态,,NO044_丢丢（火山附近的样子）.png,/icons/NO044_%E4%B8%A2%E4%B8%A2%EF%BC%88%E7%81%AB%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/0b/ruciu7ybhb244ff3iz2ukedib2ux4h0.png,https://wiki.biligame.com/rocom/%E4%B8%A2%E4%B8%A2%EF%BC%88%E7%81%AB%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.045,卡卡虫（沙地附近的样子）,Ⅱ阶,"草, 地",地区形态,地区形态,否,NO045_卡卡虫（沙地附近的样子）.png,/icons/NO045_%E5%8D%A1%E5%8D%A1%E8%99%AB%EF%BC%88%E6%B2%99%E5%9C%B0%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/4/4a/rrw2t6m6qe6bc7a8lhw6ob1wt4rtgmt.png,https://wiki.biligame.com/rocom/%E5%8D%A1%E5%8D%A1%E8%99%AB%EF%BC%88%E6%B2%99%E5%9C%B0%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.045,卡卡虫（雪山附近的样子）,Ⅱ阶,"草, 冰",地区形态,地区形态,否,NO045_卡卡虫（雪山附近的样子）.png,/icons/NO045_%E5%8D%A1%E5%8D%A1%E8%99%AB%EF%BC%88%E9%9B%AA%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/3/3a/o0ut8ep1y5dgqemmi95j7db9snv0zl5.png,https://wiki.biligame.com/rocom/%E5%8D%A1%E5%8D%A1%E8%99%AB%EF%BC%88%E9%9B%AA%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.045,卡卡虫（火山附近的样子）,Ⅱ阶,"草, 火",地区形态,地区形态,,NO045_卡卡虫（火山附近的样子）.png,/icons/NO045_%E5%8D%A1%E5%8D%A1%E8%99%AB%EF%BC%88%E7%81%AB%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/5/5e/rh4e9152el8uyukcseloj0f6fgvbmew.png,https://wiki.biligame.com/rocom/%E5%8D%A1%E5%8D%A1%E8%99%AB%EF%BC%88%E7%81%AB%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.046,卡瓦重（沙地附近的样子）,最终形态,"草, 地",地区形态,地区形态,否,NO046_卡瓦重（沙地附近的样子）.png,/icons/NO046_%E5%8D%A1%E7%93%A6%E9%87%8D%EF%BC%88%E6%B2%99%E5%9C%B0%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/8/8a/1zehqpohxyoby4g73ehlkybfop2ybj2.png,https://wiki.biligame.com/rocom/%E5%8D%A1%E7%93%A6%E9%87%8D%EF%BC%88%E6%B2%99%E5%9C%B0%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.046,卡瓦重（雪山附近的样子）,最终形态,"草, 冰",地区形态,地区形态,否,NO046_卡瓦重（雪山附近的样子）.png,/icons/NO046_%E5%8D%A1%E7%93%A6%E9%87%8D%EF%BC%88%E9%9B%AA%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/4/47/it101lv362eif65za2mmgzo83xbevhe.png,https://wiki.biligame.com/rocom/%E5%8D%A1%E7%93%A6%E9%87%8D%EF%BC%88%E9%9B%AA%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.046,卡瓦重（火山附近的样子）,最终形态,"草, 火",地区形态,地区形态,,NO046_卡瓦重（火山附近的样子）.png,/icons/NO046_%E5%8D%A1%E7%93%A6%E9%87%8D%EF%BC%88%E7%81%AB%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/6/68/fxwlorh631lrm6lntyfez8gwemylpjn.png,https://wiki.biligame.com/rocom/%E5%8D%A1%E7%93%A6%E9%87%8D%EF%BC%88%E7%81%AB%E5%B1%B1%E9%99%84%E8%BF%91%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.055,暗影灵面（闭眼的样子）,Ⅱ阶,幽,地区形态,地区形态,否,NO055_暗影灵面（闭眼的样子）.png,/icons/NO055_%E6%9A%97%E5%BD%B1%E7%81%B5%E9%9D%A2%EF%BC%88%E9%97%AD%E7%9C%BC%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/8/89/0v03ulzo7ip90eum9xkyf9yzqaal5zu.png,https://wiki.biligame.com/rocom/%E6%9A%97%E5%BD%B1%E7%81%B5%E9%9D%A2%EF%BC%88%E9%97%AD%E7%9C%BC%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.056,幽冥眼（闭眼的样子）,最终形态,幽,地区形态,地区形态,否,NO056_幽冥眼（闭眼的样子）.png,/icons/NO056_%E5%B9%BD%E5%86%A5%E7%9C%BC%EF%BC%88%E9%97%AD%E7%9C%BC%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/b/b6/9gufmg61a81w9ewfe2gvv8acpbhr9vw.png,https://wiki.biligame.com/rocom/%E5%B9%BD%E5%86%A5%E7%9C%BC%EF%BC%88%E9%97%AD%E7%9C%BC%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.057,梦游（穿星星睡衣的样子）,Ⅰ阶,"幽, 光",地区形态,地区形态,,NO057_梦游（穿星星睡衣的样子）.png,/icons/NO057_%E6%A2%A6%E6%B8%B8%EF%BC%88%E7%A9%BF%E6%98%9F%E6%98%9F%E7%9D%A1%E8%A1%A3%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/c/cb/mpbge4upayjqh87ry5g5yacuj1dkzxe.png,https://wiki.biligame.com/rocom/%E6%A2%A6%E6%B8%B8%EF%BC%88%E7%A9%BF%E6%98%9F%E6%98%9F%E7%9D%A1%E8%A1%A3%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.058,梦悠悠（穿星星睡衣的样子）,最终形态,"幽, 光",地区形态,地区形态,,NO058_梦悠悠（穿星星睡衣的样子）.png,/icons/NO058_%E6%A2%A6%E6%82%A0%E6%82%A0%EF%BC%88%E7%A9%BF%E6%98%9F%E6%98%9F%E7%9D%A1%E8%A1%A3%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/3/36/qdgt0km010092mc4x9hrypsz4evumt9.png,https://wiki.biligame.com/rocom/%E6%A2%A6%E6%82%A0%E6%82%A0%EF%BC%88%E7%A9%BF%E6%98%9F%E6%98%9F%E7%9D%A1%E8%A1%A3%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
NO.063,蹦蹦种子（彩玉球形态）,Ⅰ阶,"草, 毒",地区形态,地区形态,否,NO063_蹦蹦种子（彩玉球形态）.png,/icons/NO063_%E8%B9%A6%E8%B9%A6%E7%A7%8D%E5%AD%90%EF%BC%88%E5%BD%A9%E7%8E%89%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/7/76/fx1jvla18i3kiop43eq5a9a6wqd72sa.png,https://wiki.biligame.com/rocom/%E8%B9%A6%E8%B9%A6%E7%A7%8D%E5%AD%90%EF%BC%88%E5%BD%A9%E7%8E%89%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89
NO.063,蹦蹦种子（短毛球形态）,Ⅰ阶,"草, 毒",地区形态,地区形态,否,NO063_蹦蹦种子（短毛球形态）.png,/icons/NO063_%E8%B9%A6%E8%B9%A6%E7%A7%8D%E5%AD%90%EF%BC%88%E7%9F%AD%E6%AF%9B%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/c/c7/5wp4p8collnhnv5ljxo4rj2d2ooq1kb.png,https://wiki.biligame.com/rocom/%E8%B9%A6%E8%B9%A6%E7%A7%8D%E5%AD%90%EF%BC%88%E7%9F%AD%E6%AF%9B%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89
NO.063,蹦蹦种子（象牙球形态）,Ⅰ阶,"草, 毒",地区形态,地区形态,否,NO063_蹦蹦种子（象牙球形态）.png,/icons/NO063_%E8%B9%A6%E8%B9%A6%E7%A7%8D%E5%AD%90%EF%BC%88%E8%B1%A1%E7%89%99%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/4/4c/ga14flfwlo926jpppc3p9bujq19fab7.png,https://wiki.biligame.com/rocom/%E8%B9%A6%E8%B9%A6%E7%A7%8D%E5%AD%90%EF%BC%88%E8%B1%A1%E7%89%99%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89
NO.064,蹦蹦草（彩玉球形态）,Ⅱ阶,"草, 毒",地区形态,地区形态,否,NO064_蹦蹦草（彩玉球形态）.png,/icons/NO064_%E8%B9%A6%E8%B9%A6%E8%8D%89%EF%BC%88%E5%BD%A9%E7%8E%89%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/05/a7bm9vkkep9s7zwrjfdckd61jmqa5yl.png,https://wiki.biligame.com/rocom/%E8%B9%A6%E8%B9%A6%E8%8D%89%EF%BC%88%E5%BD%A9%E7%8E%89%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89
NO.064,蹦蹦草（短毛球形态）,Ⅱ阶,"草, 毒",地区形态,地区形态,否,NO064_蹦蹦草（短毛球形态）.png,/icons/NO064_%E8%B9%A6%E8%B9%A6%E8%8D%89%EF%BC%88%E7%9F%AD%E6%AF%9B%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/4/4c/b89cg2rtmz5u2es2m41sc18ythoghc5.png,https://wiki.biligame.com/rocom/%E8%B9%A6%E8%B9%A6%E8%8D%89%EF%BC%88%E7%9F%AD%E6%AF%9B%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89
NO.064,蹦蹦草（象牙球形态）,Ⅱ阶,"草, 毒",地区形态,地区形态,否,NO064_蹦蹦草（象牙球形态）.png,/icons/NO064_%E8%B9%A6%E8%B9%A6%E8%8D%89%EF%BC%88%E8%B1%A1%E7%89%99%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/0/02/gq7dces9jbrr9d8mnh0jey6apcxy918.png,https://wiki.biligame.com/rocom/%E8%B9%A6%E8%B9%A6%E8%8D%89%EF%BC%88%E8%B1%A1%E7%89%99%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89
NO.065,蹦蹦花（彩玉球形态）,最终形态,"草, 毒",地区形态,地区形态,否,NO065_蹦蹦花（彩玉球形态）.png,/icons/NO065_%E8%B9%A6%E8%B9%A6%E8%8A%B1%EF%BC%88%E5%BD%A9%E7%8E%89%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/1/16/i4vw04mpnvyped0gvbm7tpbtz0venve.png,https://wiki.biligame.com/rocom/%E8%B9%A6%E8%B9%A6%E8%8A%B1%EF%BC%88%E5%BD%A9%E7%8E%89%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89
NO.065,蹦蹦花（短毛球形态）,最终形态,"草, 毒",地区形态,地区形态,否,NO065_蹦蹦花（短毛球形态）.png,/icons/NO065_%E8%B9%A6%E8%B9%A6%E8%8A%B1%EF%BC%88%E7%9F%AD%E6%AF%9B%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/f/f8/m4negu4egvnb6beuqppdej76ylqf5gb.png,https://wiki.biligame.com/rocom/%E8%B9%A6%E8%B9%A6%E8%8A%B1%EF%BC%88%E7%9F%AD%E6%AF%9B%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89
NO.065,蹦蹦花（象牙球形态）,最终形态,"草, 毒",地区形态,地区形态,否,NO065_蹦蹦花（象牙球形态）.png,/icons/NO065_%E8%B9%A6%E8%B9%A6%E8%8A%B1%EF%BC%88%E8%B1%A1%E7%89%99%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89.png,https://patchwiki.biligame.com/images/rocom/7/78/3fv63xiv5fo42y0t80czcqq6f3m0r9b.png,https://wiki.biligame.com/rocom/%E8%B9%A6%E8%B9%A6%E8%8A%B1%EF%BC%88%E8%B1%A1%E7%89%99%E7%90%83%E5%BD%A2%E6%80%81%EF%BC%89
